Time,X,Y,Z,Acceleration_Magnitude,Intensity,Jerkiness,Kinetic_Energy,Fluidity
85.42,-1.889025092124939,-11.19768142700195,4.218583583831787,148.80923142585783,0.10476362547407095,0.03031259857273912,0.018393015328120123,0.6067779172038843
85.43,-0.8978256583213806,-10.30943298339844,2.729389905929565,213.51413155797894,0.11288477138414474,0.030073393452583003,0.014375995065444428,0.4780303622011921
85.44,0.8379706144332886,-9.050082206726074,-0.6943184733390808,233.10243455649788,0.11786464632764902,0.0314744332651285,0.012323862666986679,0.39155153844050705
85.45,3.251325845718384,-8.461109161376953,-3.394978046417236,144.9204379242654,0.11817787342971992,0.03899263211185823,0.013568839359445655,0.3479847018290155
85.46,2.334346771240234,-11.23598861694336,-4.094084739685059,113.28943348052009,0.11593194584956149,0.04462077298290484,0.016151817783164688,0.3619797866067477
85.47,0.9720458984375,-12.51209831237793,-2.296039342880249,176.6103932817934,0.11928820395810154,0.0430479533813902,0.018643478112255082,0.4330862851079771
85.48,-0.090979665517807,-12.85925769805908,1.577778935432434,107.2442828136175,0.1153074221666793,0.045124077073516365,0.020065699506085936,0.44467833818523367
85.49,0.7230489253997803,-11.58793640136719,2.413355350494385,15.395896080952083,0.1059799872682576,0.049068601043063015,0.01998366043593515,0.4072596346813203
85.5,0.6512228846549988,-11.20246982574463,-0.1484405100345612,130.05057906756923,0.10657554564940903,0.04986151638755798,0.017880234065309218,0.35859788189533925
85.51,0.7733271718025208,-11.96861457824707,-2.085349798202515,121.37485296778529,0.10577616543989234,0.0496781479586921,0.014611166740638898,0.29411657721939427
85.52,1.235408067703247,-9.263166427612305,-1.939303398132324,92.34083902213536,0.10166263980141196,0.05045140578560315,0.011771669376678647,0.23332688738998733
85.53,1.233013868331909,-8.051700592041016,-0.8738836050033569,146.94835554018712,0.10432232670186399,0.050971655317578204,0.008847427490998249,0.17357544179644355
85.54,0.1316810995340347,-7.565677165985107,0.2346317619085312,146.10720119472876,0.10680116868137568,0.05200753468049605,0.0067640268349504025,0.13005859586340066
85.55,-1.647210717201233,-7.455543994903564,0.7996633648872375,191.8774848638815,0.11211643716652463,0.051575910145301065,0.006295379243858057,0.12206046051433123
85.56,-2.944868087768555,-6.919242858886719,1.405396342277527,158.2818451140335,0.11416242801182842,0.05002938299950756,0.007354819783513174,0.14701000576955833
85.57,-4.467580318450928,-6.119579315185547,3.88818359375,102.00258523458677,0.11213643268998245,0.04765851670245706,0.00876491940059656,0.1839108748423025
85.58,-4.223371982574463,-6.217741966247559,4.627991676330566,64.43308346194193,0.10606037174662479,0.04793723906417386,0.008982579972439,0.1873820905756723
85.59,-3.603273630142212,-5.556941986083984,3.835511207580566,101.08759652646421,0.10474190480562018,0.04719617084964476,0.007543308073439085,0.1598288174129554
85.6,-2.595314741134644,-4.426878929138184,1.960851192474365,120.29640160170005,0.103990231633047,0.04752199242498517,0.0060306116538357685,0.1269014922570583
85.61,-2.252943754196167,-3.234566450119019,2.121262788772583,128.26707311323435,0.10528035765140101,0.04772116547425294,0.006010938995100008,0.1259596037793206
85.62,-1.747767210006714,-2.149993181228638,5.319916248321533,69.00808811152532,0.10094780887016667,0.04841458165670177,0.0070440507700951106,0.14549440744816503
85.63,-0.6607996821403503,-2.334346771240234,6.53377628326416,66.92117576155961,0.096388066441962,0.0504093740519725,0.008201639861783135,0.16270069041511467
85.64,-0.8236053586006165,-3.936067581176758,4.019864559173584,158.89081361001658,0.09804425708367469,0.051019298315817085,0.008654462634162995,0.16963115957502528
85.65,-2.322375535964966,-5.394136428833008,3.701435804367065,215.4406474801536,0.10433554132959637,0.04241757680343893,0.00896401329539766,0.21132780490377948
85.66,-2.370259761810303,-8.164227485656738,3.361459255218506,180.2186082462032,0.1048310090956194,0.03695773291354917,0.011461861860465664,0.31013433607850255
85.67,-1.960851192474365,-10.12029075622559,3.076549291610718,193.9193004753328,0.10909776953615218,0.03871566934913563,0.016556725175236073,0.42764920645489685
